Sample,gene_family,product_name,type,subtype,class,subclass,refseq_protein_accession,refseq_nucleotide_accession,Gene Length,Gene Base Coverage,Bases Abundance,% Gene Coverage,Presence
ACW01,blaL1,L1 family subclass B3 metallo-beta-lactamase,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_063842693.1,NG_047511.1,870,175,302,20.114942528735632,1
ACW01,blaCGA,class A extended-spectrum beta-lactamase CGA-1,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_002977989.1,NG_048758.1,879,151,151,17.178612059158134,1
ACW02,oqxB,multidrug efflux RND transporter permease subunit OqxB18,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,WP_063865440.1,NG_050436.1,3153,329,453,10.434506818902632,1
ACW02,blaACT,cephalosporin-hydrolyzing class C beta-lactamase ACT-9,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_013981172.1,NG_048632.1,1143,190,302,16.62292213473316,1
ACW02,blaL1,L1 family subclass B3 metallo-beta-lactamase,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_063842690.1,NG_047508.1,870,173,604,19.885057471264368,1
ACW02,aph(3')-IIc,aminoglycoside O-phosphotransferase APH(3')-IIc,AMR,AMR,AMINOGLYCOSIDE,KANAMYCIN,WP_012479999.1,NG_051214.1,804,134,134,16.666666666666664,1
ACW02,blaL2,L2 family class A beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_063842700.1,NG_047518.1,915,451,604,49.2896174863388,1
ACW02,blaACT,cephalosporin-hydrolyzing class C beta-lactamase ACT-22,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063857771.1,NG_048609.1,1146,170,302,14.834205933682373,1
ACW02,fosA,fosfomycin resistance glutathione transferase FosA2,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,WP_025205684.1,NG_050406.1,426,163,452,38.26291079812207,1
ACW02,blaOXA,OXA-60 family carbapenem-hydrolyzing class D beta-lactamase OXA-898,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_154205589.1,NG_068018.1,816,153,287,18.75,1
ACW02,blaADC,class C beta-lactamase ADC-84,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_068981616.1,NG_051448.1,1152,328,566,28.47222222222222,1
ACW02,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-285,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_005268230.1,NG_049583.1,831,154,300,18.531889290012032,1
ACW02,blaFIA,subclass B1 metallo-beta-lactamase FIA-1,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_041258349.1,NG_057437.1,750,153,292,20.4,1
ACW02,aph(6),APH(6) family putative aminoglycoside O-phosphotransferase,AMR,AMR,AMINOGLYCOSIDE,AMINOGLYCOSIDE,WP_063841666.1,NG_047427.1,813,156,282,19.18819188191882,1
ACW02,blaHER,class A beta-lactamase HER-5,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_063860565.1,NG_049161.1,873,177,297,20.274914089347078,1
ACW02,cmx,chloramphenicol efflux MFS transporter Cmx,AMR,AMR,PHENICOL,CHLORAMPHENICOL,WP_005297378.1,NG_047664.1,1176,390,600,33.16326530612245,1
ACW02,blaOXA,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase OXA-236,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_063862170.1,NG_049531.1,831,310,581,37.30445246690734,1
ACW02,blaCAU,subclass B3 metallo-beta-lactamase CAU-1,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_063859390.1,NG_048755.1,870,578,1359,66.4367816091954,1
ACW02,blaL1,L1 family subclass B3 metallo-beta-lactamase,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_063842693.1,NG_047511.1,870,193,302,22.18390804597701,1
ACW10,vanR-Sc,VanSc-type vancomycin resistance response regulator transcription factor VanR,AMR,AMR,GLYCOPEPTIDE,VANCOMYCIN,WP_011029105.1,NG_070726.1,696,150,150,21.551724137931032,1
ACW10,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_063842183.1,NG_047465.1,837,282,302,33.691756272401435,1
ACW10,vanR-O,VanO-type vancomycin resistance response regulator transcription factor VanR,AMR,AMR,GLYCOPEPTIDE,VANCOMYCIN,WP_063856729.1,NG_048424.1,702,151,151,21.50997150997151,1
ACW10,tet(53),tetracycline destructase Tet(53),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_099982810.1,NG_055778.1,1164,302,302,25.945017182130588,1
ACW10,fosA,FosA family fosfomycin resistance glutathione transferase,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,WP_004857515.1,NG_047885.1,420,144,144,34.285714285714285,1
ACW16,oqxB,multidrug efflux RND transporter permease subunit OqxB18,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,WP_063865440.1,NG_050436.1,3153,660,1055,20.932445290199812,1
ACW16,blaACT,cephalosporin-hydrolyzing class C beta-lactamase ACT-22,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063857771.1,NG_048609.1,1146,457,598,39.87783595113438,1
ACW16,fosA,fosfomycin resistance glutathione transferase FosA2,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,WP_025205684.1,NG_050406.1,426,305,1048,71.59624413145539,1
ACW16,oqxA,multidrug efflux RND transporter periplasmic adaptor subunit OqxA2,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,WP_063865358.1,NG_050420.1,1176,151,151,12.84013605442177,1
ACW16,blaACT,cephalosporin-hydrolyzing class C beta-lactamase ACT-50,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_045286607.1,NG_050713.1,1146,151,151,13.176265270506107,1
ACW19,aph(3')-IIc,aminoglycoside O-phosphotransferase APH(3')-IIc,AMR,AMR,AMINOGLYCOSIDE,KANAMYCIN,WP_012479999.1,NG_051214.1,804,478,755,59.452736318407965,1
ACW19,blaL2,L2 family class A beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_063842700.1,NG_047518.1,915,344,1208,37.595628415300546,1
ACW19,blaL1,L1 family subclass B3 metallo-beta-lactamase,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_063842682.1,NG_047504.1,888,184,302,20.72072072072072,1
ACW19,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855886.1,NG_048150.1,1197,142,142,11.86299081035923,1
ACW19,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_063855046.1,NG_048085.1,852,138,138,16.19718309859155,1
ACW19,blaCGA,class A extended-spectrum beta-lactamase CGA-1,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_002977989.1,NG_048758.1,879,456,1504,51.877133105802045,1
ACW19,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_019727244.1,NG_048098.1,882,144,144,16.3265306122449,1
ACW19,blaADC,carbapenem-hydrolyzing class C beta-lactamase ADC-68,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_063857815.1,NG_048676.1,1152,281,453,24.39236111111111,1
ACW19,aph(6),APH(6) family putative aminoglycoside O-phosphotransferase,AMR,AMR,AMINOGLYCOSIDE,AMINOGLYCOSIDE,WP_063841666.1,NG_047427.1,813,151,151,18.57318573185732,1
ACW19,blaL1,L1 family subclass B3 metallo-beta-lactamase,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_063842676.1,NG_047503.1,873,152,302,17.411225658648338,1
ACW19,blaL1,L1 family subclass B3 metallo-beta-lactamase,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_032966056.1,NG_047501.1,873,285,302,32.64604810996563,1
ACW19,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855887.1,NG_048151.1,1200,180,437,15.0,1
ACW19,blaIND,IND family subclass B1 metallo-beta-lactamase CGB-1,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_002979282.1,NG_051689.1,729,157,297,21.536351165980797,1
ACW19,blaCAU,subclass B3 metallo-beta-lactamase CAU-1,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_063859390.1,NG_048755.1,870,155,299,17.81609195402299,1
ACW20,oqxB,multidrug efflux RND transporter permease subunit OqxB18,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,WP_063865440.1,NG_050436.1,3153,151,151,4.7890897557881384,1
ACW20,blaL1,L1 family subclass B3 metallo-beta-lactamase,AMR,AMR,BETA-LACTAM,CARBAPENEM,WP_063842690.1,NG_047508.1,870,196,302,22.528735632183906,1
ACW20,blaACT,cephalosporin-hydrolyzing class C beta-lactamase ACT-2,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_023310120.1,NG_048606.1,1146,164,302,14.31064572425829,1
ACW20,blaACT,cephalosporin-hydrolyzing class C beta-lactamase ACT-4,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_059347269.1,NG_048627.1,1143,302,302,26.42169728783902,1
ACW20,blaL2,L2 family class A beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_063842700.1,NG_047518.1,915,272,302,29.72677595628415,1
APM02,mef(A),macrolide efflux MFS transporter Mef(A),AMR,AMR,MACROLIDE,ERYTHROMYCIN,WP_012102963.1,NG_047970.1,1227,1120,6811,91.27954360228199,1
APM02,tet(Q),tetracycline resistance ribosomal protection protein Tet(Q),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856407.1,NG_048270.1,1926,1925,33587,99.94807892004154,1
APM02,spd,ANT(9) family aminoglycoside nucleotidyltransferase Spd,AMR,AMR,AMINOGLYCOSIDE,AMINOGLYCOSIDE,WP_021285909.1,NG_048074.1,774,179,296,23.126614987080103,1
APM02,mph(C),Mph(C) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,MACROLIDE,WP_063853881.1,NG_047989.1,900,176,583,19.555555555555557,1
APM02,vanR-C,VanC-type vancomycin resistance DNA-binding response regulator VanR,AMR,AMR,GLYCOPEPTIDE,VANCOMYCIN,WP_063856725.1,NG_048419.1,696,151,151,21.695402298850574,1
APM02,lnu(AN2),lincosamide nucleotidyltransferase Lnu(AN2),AMR,AMR,LINCOSAMIDE,LINCOSAMIDE,WP_004308783.1,NG_047920.1,513,510,11463,99.41520467836257,1
APM02,vanC,D-alanine--D-serine ligase VanC2/3,AMR,AMR,GLYCOPEPTIDE,VANCOMYCIN,WP_063856652.1,NG_048346.1,1053,156,282,14.814814814814813,1
APM02,vanS-C,VanC-type vancomycin resistance histidine kinase VanS,AMR,AMR,GLYCOPEPTIDE,VANCOMYCIN,WP_034869172.1,NG_051722.1,1131,302,302,26.702033598585324,1
APM02,aadS,aminoglycoside 6-adenylyltransferase AadS,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_003013318.1,NG_047380.1,864,136,136,15.74074074074074,1
APM02,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_019727244.1,NG_048098.1,882,394,578,44.67120181405896,1
APM02,tet(L),tetracycline efflux MFS transporter Tet(L),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_012290101.1,NG_048208.1,1383,1012,2193,73.17425885755604,1
APM02,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856399.1,NG_048240.1,1920,293,435,15.260416666666668,1
APM02,tet(S),tetracycline resistance ribosomal protection protein Tet(S),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_109544237.1,NG_048275.2,1920,325,711,16.927083333333336,1
APM02,bla2a,Exo family class A beta-lactamase,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_063842239.1,NG_047481.1,945,361,604,38.2010582010582,1
APM02,blaEC,cephalosporin-hydrolyzing class C beta-lactamase EC-8,AMR,AMR,BETA-LACTAM,CEPHALOSPORIN,WP_063860454.1,NG_049086.1,1134,1116,42949,98.4126984126984,1
APM02,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_010794532.1,NG_047415.1,804,733,4988,91.16915422885572,1
APM02,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856111.1,NG_048218.1,1920,1005,1461,52.34375,1
APM02,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856422.1,NG_048295.1,1923,1270,13180,66.04264170566823,1
APM02,tet(O),tetracycline resistance ribosomal protection protein Tet(O),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856405.1,NG_048262.1,1920,1227,3553,63.90625,1
APM02,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856394.1,NG_048231.1,1920,358,906,18.645833333333332,1
APM02,erm(B),23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B),AMR,AMR,MACROLIDE,MACROLIDE,WP_063844601.1,NG_047793.1,738,144,269,19.51219512195122,1
APM02,tet(K),tetracycline efflux MFS transporter Tet(K),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_000492283.1,NG_048200.1,1380,1353,25763,98.04347826086956,1
APM02,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_063855046.1,NG_048085.1,852,296,439,34.74178403755869,1
APM02,mef(En2),macrolide efflux MFS transporter Mef(En2),AMR,AMR,MACROLIDE,MACROLIDE,WP_063853729.1,NG_047980.1,1206,1187,27147,98.424543946932,1
APM02,ant(6)-Ia,aminoglycoside nucleotidyltransferase ANT(6)-Ia,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_001255864.1,NG_047395.1,909,144,269,15.841584158415841,1
APM02,aadE,aminoglycoside 6-adenylyltransferase AadE,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_001255868.1,NG_047378.1,867,811,3392,93.54094579008074,1
APM02,aph(6)-Id,aminoglycoside O-phosphotransferase APH(6)-Id,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_063842183.1,NG_047465.1,837,812,11065,97.0131421744325,1
APM02,lnu(A),lincosamide nucleotidyltransferase Lnu(A),AMR,AMR,LINCOSAMIDE,LINCOSAMIDE,WP_063851340.1,NG_047913.1,486,139,139,28.600823045267486,1
APM02,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856108.1,NG_048214.1,1920,468,1336,24.375,1
APM02,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856401.1,NG_048245.1,1920,915,1312,47.65625,1
APM02,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_063855066.1,NG_048089.1,828,331,604,39.97584541062802,1
APM02,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_011270145.1,NG_048116.1,852,588,2980,69.01408450704226,1
APM02,tet(S),tetracycline resistance ribosomal protection protein Tet(S),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856411.1,NG_048276.1,1926,178,302,9.241952232606438,1
APM02,tet(32),tetracycline resistance ribosomal protection protein Tet(32),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_015573056.1,NG_048124.1,1920,582,893,30.312499999999996,1
APM02,blaTEM,class A beta-lactamase TEM-108,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_063864798.1,NG_050153.1,861,220,302,25.551684088269454,1
APM02,tet(40),tetracycline efflux MFS transporter Tet(40),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855880.1,NG_048138.1,1221,689,1471,56.42915642915642,1
APM02,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856415.1,NG_048286.1,1920,1898,18521,98.85416666666667,1
APM02,aac(3)-VIa,aminoglycoside N-acetyltransferase AAC(3)-VIa,AMR,AMR,AMINOGLYCOSIDE,GENTAMICIN,WP_063840273.1,NG_047262.1,900,150,272,16.666666666666664,1
APM02,tet(L),tetracycline efflux MFS transporter Tet(L),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_012477450.1,NG_048209.1,1383,1299,7539,93.92624728850325,1
APM02,vanT-C,membrane-bound serine racemase VanT-C,AMR,AMR,GLYCOPEPTIDE,VANCOMYCIN,WP_063856755.1,NG_048459.1,2103,430,453,20.446980504041846,1
APM02,mef(A),macrolide efflux MFS transporter Mef(A),AMR,AMR,MACROLIDE,ERYTHROMYCIN,WP_014636304.1,NG_047975.1,1218,146,146,11.986863711001643,1
APM02,sal(A),ABC-F type ribosomal protection protein Sal(A),AMR,AMR,LINCOSAMIDE/STREPTOGRAMIN,LINCOSAMIDE/STREPTOGRAMIN,WP_063854920.1,NG_048067.1,1626,155,285,9.53259532595326,1
APM02,tet(B),tetracycline efflux MFS transporter Tet(B),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_012881330.1,NG_048171.1,1209,544,1510,44.995864350703066,1
APM02,mph(C),Mph(C) family macrolide 2'-phosphotransferase,AMR,AMR,MACROLIDE,MACROLIDE,WP_063854131.1,NG_047992.1,900,770,1807,85.55555555555556,1
APM02,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856397.1,NG_048237.1,1920,288,288,15.0,1
APM02,vanC,D-alanine--D-serine ligase VanC2/3,AMR,AMR,GLYCOPEPTIDE,VANCOMYCIN,WP_063856635.1,NG_048344.1,1053,340,598,32.288698955365625,1
APM02,aac(6')-I,aminoglycoside 6'-N-acetyltransferase,AMR,AMR,AMINOGLYCOSIDE,AMINOGLYCOSIDE,WP_002293989.1,NG_052140.1,549,153,299,27.86885245901639,1
APM02,msr(G),ABC-F type ribosomal protection protein Msr(G),AMR,AMR,MACROLIDE,MACROLIDE,WP_101035417.1,NG_071179.1,1458,260,302,17.832647462277095,1
APM02,tet(32),tetracycline resistance ribosomal protection protein Tet(32),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_002602099.1,NG_048125.1,1920,447,448,23.28125,1
APM02,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_032490786.1,NG_048112.1,819,601,2371,73.38217338217338,1
APM02,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_063855037.1,NG_048084.1,840,162,289,19.28571428571429,1
APM02,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855887.1,NG_048151.1,1200,1200,54201,100.0,1
APM02,tet(33),tetracycline efflux MFS transporter Tet(33),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_109545038.1,NG_048128.2,1224,627,1509,51.225490196078425,1
APM02,vanXY-C,D-Ala-D-Ala dipeptidase/D-Ala-D-Ala carboxypeptidase VanXY-C,AMR,AMR,GLYCOPEPTIDE,VANCOMYCIN,WP_063856788.1,NG_048504.1,573,354,604,61.78010471204188,1
APM02,sul2,sulfonamide-resistant dihydropteroate synthase Sul2,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_063855540.1,NG_048108.1,816,483,1945,59.19117647058824,1
APM02,tet(Q),tetracycline resistance ribosomal protection protein Tet(Q),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856408.1,NG_048271.1,1965,1721,7835,87.58269720101781,1
APM02,tet(B),tetracycline efflux MFS transporter Tet(B),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856066.1,NG_048166.1,1206,423,898,35.07462686567165,1
APM02,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_109545041.1,NG_056002.2,828,820,6250,99.03381642512076,1
APM02,tet(L),tetracycline efflux MFS transporter Tet(L),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856080.1,NG_048201.1,1377,1377,19437,100.0,1
APM02,mef(A),macrolide efflux MFS transporter Mef(A),AMR,AMR,MACROLIDE,ERYTHROMYCIN,WP_063853591.1,NG_047963.1,1218,566,2243,46.4696223316913,1
APM02,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856421.1,NG_048294.1,1920,1244,8175,64.79166666666667,1
APM02,aph(3'')-Ib,aminoglycoside O-phosphotransferase APH(3'')-Ib,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_001082319.1,NG_047413.1,804,776,5604,96.51741293532339,1
APM02,tet(A),tetracycline efflux MFS transporter Tet(A),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855886.1,NG_048150.1,1197,1145,31486,95.65580618212198,1
APM02,aadA9,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA9,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_063840458.1,NG_047369.1,837,153,277,18.27956989247312,1
APM02,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_122634437.1,NG_062353.1,1920,1444,10122,75.20833333333333,1
APM02,fosD,fosfomycin resistance bacillithiol transferase FosD,AMR,AMR,FOSFOMYCIN,FOSFOMYCIN,WP_000616116.1,NG_047892.1,420,162,887,38.57142857142858,1
APM02,nimC,nitroimidazole resistance protein NimC,AMR,AMR,NITROIMIDAZOLE,NITROIMIDAZOLE,WP_063854491.1,NG_048013.1,492,368,1198,74.79674796747967,1
APM02,vanTc,membrane-bound serine racemase VanT,AMR,AMR,GLYCOPEPTIDE,VANCOMYCIN,WP_063856758.1,NG_048462.1,2121,644,887,30.363036303630363,1
APM02,aad9,ANT(9) family aminoglycoside nucleotidyltransferase,AMR,AMR,AMINOGLYCOSIDE,AMINOGLYCOSIDE,WP_002578722.1,NG_047322.1,777,606,1324,77.99227799227799,1
APM02,erm(B),23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B),AMR,AMR,MACROLIDE,MACROLIDE,WP_063844850.1,NG_047842.1,747,200,604,26.77376171352075,1
APM02,msr(A),ABC-F type ribosomal protection protein Msr(A),AMR,AMR,MACROLIDE,MACROLIDE,WP_063854312.1,NG_047999.1,1467,154,279,10.497614178595773,1
APM02,cmx,chloramphenicol efflux MFS transporter Cmx,AMR,AMR,PHENICOL,CHLORAMPHENICOL,WP_005297378.1,NG_047664.1,1176,489,745,41.58163265306122,1
APM02,ant(3'')-Ia,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN/SPECTINOMYCIN,WP_071846264.1,NG_052305.1,792,250,302,31.565656565656564,1
APM02,tet(44),tetracycline resistance ribosomal protection protein Tet(44),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063855884.1,NG_048146.1,1923,659,889,34.269370774830996,1
APM02,lnu(C),lincosamide nucleotidyltransferase Lnu(C),AMR,AMR,LINCOSAMIDE,LINCOSAMIDE,WP_063851341.1,NG_047924.1,495,487,1774,98.38383838383838,1
APM02,blaZ,penicillin-hydrolyzing class A beta-lactamase BlaZ,AMR,AMR,BETA-LACTAM,BETA-LACTAM,WP_000733281.1,NG_055999.1,846,302,302,35.69739952718676,1
APM02,tet(W),tetracycline resistance ribosomal protection protein Tet(W),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856419.1,NG_048292.1,1920,1072,7417,55.833333333333336,1
APM19,oqxB,multidrug efflux RND transporter permease subunit OqxB18,AMR,AMR,PHENICOL/QUINOLONE,PHENICOL/QUINOLONE,WP_063865440.1,NG_050436.1,3153,956,2053,30.320329844592454,1
APM19,tet(G),tetracycline efflux MFS transporter Tet(G),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_032488557.1,NG_048191.1,1182,151,151,12.774957698815568,1
APM19,tet(X),tetracycline-inactivating monooxygenase Tet(X),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856436.1,NG_048304.1,1167,495,890,42.41645244215938,1
APM19,qacL,quaternary ammonium compound efflux SMR transporter QacL,STRESS,BIOCIDE,QUATERNARY AMMONIUM,QUATERNARY AMMONIUM,WP_070342358.1,NG_051854.1,333,147,147,44.14414414414414,1
APM19,vanXY-C,D-Ala-D-Ala dipeptidase/D-Ala-D-Ala carboxypeptidase VanXY-C,AMR,AMR,GLYCOPEPTIDE,VANCOMYCIN,WP_003126779.1,NG_048503.1,573,295,906,51.48342059336824,1
APM19,tet(C),tetracycline efflux MFS transporter Tet(C),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856071.1,NG_048178.1,1191,404,451,33.921074727120065,1
APM19,vanC,D-alanine--D-serine ligase VanC2/3,AMR,AMR,GLYCOPEPTIDE,VANCOMYCIN,WP_063856652.1,NG_048346.1,1053,470,731,44.6343779677113,1
APM19,lsa(A),ABC-F type ribosomal protection protein Lsa(A),AMR,AMR,LINCOSAMIDE/STREPTOGRAMIN,LINCOSAMIDE/STREPTOGRAMIN,WP_002365053.1,NG_047931.1,1497,151,151,10.08684034736139,1
APM19,aac(6')-I,aminoglycoside N-acetyltransferase AAC(6')-Iid,AMR,AMR,AMINOGLYCOSIDE,AMINOGLYCOSIDE,WP_010720790.1,NG_047299.1,549,435,1125,79.23497267759562,1
APM19,vanS-C,VanC-type vancomycin resistance histidine kinase VanS,AMR,AMR,GLYCOPEPTIDE,VANCOMYCIN,WP_034869172.1,NG_051722.1,1131,335,582,29.619805481874444,1
APM19,aadS,aminoglycoside 6-adenylyltransferase AadS,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_003013318.1,NG_047380.1,864,151,151,17.47685185185185,1
APM19,sul1,sulfonamide-resistant dihydropteroate synthase Sul1,AMR,AMR,SULFONAMIDE,SULFONAMIDE,WP_019727244.1,NG_048098.1,882,157,301,17.800453514739228,1
APM19,tet(H),tetracycline efflux MFS transporter Tet(H),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_015589629.1,NG_048197.1,1182,237,302,20.050761421319795,1
APM19,aadA7,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA7,AMR,AMR,AMINOGLYCOSIDE,STREPTOMYCIN,WP_063840455.1,NG_047363.1,798,166,604,20.80200501253133,1
APM19,spw,ANT(9) family aminoglycoside nucleotidyltransferase Spw,AMR,AMR,AMINOGLYCOSIDE,AMINOGLYCOSIDE,WP_002294509.1,NG_048075.1,810,203,595,25.061728395061728,1
APM19,vanR-C,VanC-type vancomycin resistance DNA-binding response regulator VanR,AMR,AMR,GLYCOPEPTIDE,VANCOMYCIN,WP_003126775.1,NG_048404.1,696,482,1057,69.25287356321839,1
APM19,tet(M),tetracycline resistance ribosomal protection protein Tet(M),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_063856399.1,NG_048240.1,1920,1330,3236,69.27083333333334,1
APM19,tet(S),tetracycline resistance ribosomal protection protein Tet(S),AMR,AMR,TETRACYCLINE,TETRACYCLINE,WP_109544237.1,NG_048275.2,1920,748,879,38.958333333333336,1
